name	smiles
dGMP	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1
glycerol	OCC(O)CO
&beta;-D-fructofuranose 1-phosphate	O=P(O)(O)OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O
L-tyrosine	N[C@@H](Cc1ccc(O)cc1)C(=O)O
hydroxybupropion	CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1
hypoxanthine	O=c1[nH]cnc2nc[nH]c12
tryptamine	NCCc1c[nH]c2ccccc12
17&beta;-estradiol	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CC[C@@H]2O
dADP	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1
<i>N</i>-acetyl-serotonin sulfate	CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12
&beta;-alanine	NCCC(=O)O
<i>trans</i>-triaconta-2-enoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(R)-4'-phosphopantothenoyl-L-cysteine	CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)O
palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
15-dehydro-13,14-dihydro-prostaglandin F<sub>3&alpha;</sub>	CC/C=C\CC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
a sialyl-T-antigen	CC(=O)N[C@@H]3([C@H](C[C@@](C([O-])=O)(O[C@@H]2([C@@H](O)[C@H](O[C@@H]1([C@@H](NC(C)=O)[C@H](O[C@H](CO)[C@H](O)1)OC([R])[C@@H](C(=O)[a protein])N[a protein]))O[C@H](CO)[C@H](O)2))O[C@H]3[C@H](O)[C@H](O)CO)O)
laurate	CCCCCCCCCCCC(=O)O
glycocholate	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
maresin 2	CC/C=C\C/C=C\C[C@H](O)[C@H](O)/C=C/C=C/C=C\C/C=C\CCC(=O)O
4-fumaryl-acetoacetate	O=C(O)/C=C/C(=O)CC(=O)CC(=O)O
homovanillate	COc1cc(CC(=O)O)ccc1O
AMP	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
(6<i>R</i>)-L-<i>erythro</i>-5,6,7,8-tetrahydrobiopterin	C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
5&beta;-pregnan-3,20 dione	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
testosterone	C[C@]12CC[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate	O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1OP(=O)(O)O
7-dehydrodesmosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C
tetraiodothyroacetate ester glucuronide	O=C(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
<i>S</i>-sulfinatoglutathione	N[C@@H](CCC(=O)N[C@@H](CSS(=O)O)C(=O)NCC(=O)O)C(=O)O
2'-deoxyinosine	OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)C[C@@H]1O
oleate	CCCCCCCC/C=C\CCCCCCCC(=O)O
(<i>S</i>)-nicotine	CN1CCC[C@H]1c1cccnc1
calcitriol	C=C1C(=C/C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
15-dehydro-prostaglandin E<sub>3</sub>	CC/C=C\CC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
12(<i>S</i>)-HEPE	CC/C=C\C/C=C\C[C@H](O)/C=C/C=C\C/C=C\CCCC(=O)O
NADH	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
prostaglandin A<sub>2</sub>	CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1C/C=C\CCCC(=O)O
1D-<i>myo</i>-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate	O=P(O)(O)O[C@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)OP(=O)(O)O)[C@@H]1OP(=O)(O)O
cyclic pyranopterin phosphate	Nc1nc2c(c(=O)[nH]1)N[C@H]1C(=O)C3OP(=O)(O)OCC3O[C@H]1N2
4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@@H]1CC3
3-oxolignoceroyl-CoA	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
2-arachidonoylglycerol	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO
nicotinamide	NC(=O)c1cccnc1
9,12,13-TriHOME	CCCCCC(O)C(O)/C=C/C(O)CCCCCCCC(=O)O
acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
taurine	NCCS(=O)(=O)O
4-oxo-4-(pyridin-3-yl)butanal	O=CCCC(=O)c1cccnc1
4&alpha;-carboxy-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C(=O)O)[C@@H]1CC3
urea	NC(N)=O
L-asparagine	NC(=O)C[C@H](N)C(=O)O
3&alpha;,7&alpha;-dihydroxy-24-oxo-5&beta;-cholestanoyl CoA	C[C@H](C(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
L-arginino-succinate	N=C(NCCC[C@H](N)C(=O)O)NC(CC(=O)O)C(=O)O
<i>sn</i>-glycero-3-phosphoethanolamine	NCCOP(=O)(O)OC[C@H](O)CO
cortisol	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
(S)-nornicotine	c1cncc([C@@H]2CCCN2)c1
(15<i>S</i>)-hydroperoxyanandamide	CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO)OO
13,14-dihydro-prostaglandin F<sub>1&alpha;</sub>	CCCCC[C@H](O)CC[C@@H]1[C@@H](CCCCCCC(=O)O)[C@@H](O)C[C@H]1O
hydrogen peroxide	OO
(5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
2-phenylethylamine	NCCc1ccccc1
20-carboxy-leukotriene B<sub>4</sub>	O=C(O)CCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O
4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate	Nc1c(O)cccc1C(=O)CC(=O)C(=O)O
pyridoxamine	Cc1ncc(CO)c(CN)c1O
(<i>Z,Z</i>)-biliverdin-IX &alpha;	C=CC1=C(C)C(=CC2=N/C(=C/c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O
GDP-4-dehydro-&alpha;-D-rhamnose	C[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)C1=O
4-acetamidobutanal	CC(=O)NCCCC=O
(<i>S</i>)-reticuline	COc1ccc(C[C@H]2c3cc(O)c(OC)cc3CCN2C)cc1O
resolvin D2	CC/C=C\C[C@H](O)[C@H](O)/C=C/C=C/C=C\C=C\[C@@H](O)C/C=C\CCC(=O)O
formaldehyde	C=O
eoxin E4	CCCCC[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\CCCC(=O)O)SC[C@H](N)C(=O)O
&beta;-D-mannopyranose	OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
cotinine N-oxide	CN1C(=O)CC[C@H]1c1ccc[n+]([O-])c1
2-oxoglutaramate	NC(=O)CCC(=O)C(=O)O
8-<i>epi</i>-prostaglandin F<sub>2&alpha;</sub>	CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
15-dehydro-13,14-dihydro-prostaglandin D<sub>2</sub>	CCCCCC(=O)CC[C@H]1C(=O)C[C@H](O)[C@H]1C/C=C\CCCC(=O)O
homogentisate	O=C(O)Cc1cc(O)ccc1O
3-dehydrosphinganine	CCCCCCCCCCCCCCCC(=O)[C@@H](N)CO
L-lysine	NCCCC[C@H](N)C(=O)O
20-hydroxy-leukotriene B<sub>4</sub>	O=C(O)CCC[C@H](O)/C=C\C=C\C=C\[C@H](O)C/C=C\CCCCCO
2-oxobutanoate	CCC(=O)C(=O)O
protectin D1	CC/C=C\C[C@H](O)/C=C\C=C\C=C\[C@H](O)C/C=C\C/C=C\CCC(=O)O
(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosahexaenoyl-CoA	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
9(<i>S</i>)-HODE	CCCCC/C=C\C=C\[C@@H](O)CCCCCCCC(=O)O
uroporphyrinogen-III	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2
19-hydroxyandrostenedione	C[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O
(3<i>S</i>)-3-hydroxypentanoyl-CoA	CC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(24<i>R</i>,25<i>R</i>)-3&alpha;,7&alpha;,24-trihydroxy-5&beta;-cholestanoyl CoA	C[C@H](CC[C@@H](O)[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
3,4-dihydroxymandelate	O=C(O)[C@H](O)c1ccc(O)c(O)c1
pppGp(2'-5')A	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@H]2O)c(=O)[nH]1
4-coumarate	O=C(O)/C=C/c1ccc(O)cc1
8(<i>S</i>)-HETE	CCCCC/C=C\C/C=C\C=C\[C@@H](O)C/C=C\CCCC(=O)O
hepoxilin A<sub>3</sub>	CCCCC/C=C\C[C@@H]1O[C@H]1/C=C/[C@H](O)C/C=C\CCCC(=O)O
metanephrine	CNC[C@H](O)c1ccc(O)c(OC)c1
2'-deoxyguanosine	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
citrate	O=C(O)CC(O)(CC(=O)O)C(=O)O
(20,21)-dihydro-20-hydroxydigitoxigenin	C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3(O)COC(=O)C3)CC[C@]12O
D-ribulose 5-phosphate	O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O
dGTP	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
pregnenolone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
octacosanoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
3-chlorobenzoate	O=C(O)c1cccc(Cl)c1
&beta;-D-fructose 2,6-bisphosphate	O=P(O)(O)OC[C@H]1O[C@@](CO)(OP(=O)(O)O)[C@@H](O)[C@@H]1O
GDP-&alpha;-D-mannose	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
GDP-4-dehydro-6-deoxy-&beta;-L-galactose	C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)C1=O
ATP	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
MCTR3	CC/C=C\C/C=C\C[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\CCC(=O)O)SC[C@H](N)C(=O)O
(<i>R</i>)-3-(4-hydroxyphenyl)lactoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H](O)Cc1ccc(O)cc1
8,9-EET	CCCCC/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)O
3-ureidopropanoate	NC(=O)NCCC(=O)O
2-oxoadipate	O=C(O)CCCC(=O)C(=O)O
glycine	NCC(=O)O
3,4-dihydroxyphenylglycolaldehyde	O=C[C@H](O)c1ccc(O)c(O)c1
3-methylbut-3-en-1-yl diphosphate	C=C(C)CCOP(=O)(O)OP(=O)(O)O
propan-2-ol	CC(C)O
succinyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O
(25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestanoyl-CoA	C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
12(<i>S</i>)-HpEPE	CC/C=C\C/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO
erythritol	OC[C@@H](O)[C@@H](O)CO
(3<i>R</i>)-3-hydroxyoctadecanoyl-CoA	CCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
L-phenylalanine	N[C@@H](Cc1ccccc1)C(=O)O
xylitol	OC[C@@H](O)[C@H](O)[C@@H](O)CO
sulfinylidenemethanethione	[O-][S+]=C=S
20-hydroxyarachidonate	O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCO
15(<i>R</i>)-HETE	CCCCC[C@@H](O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O
5-phospho-&beta;-D-ribosylamine	N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
pyridoxamine 5'-phosphate	Cc1ncc(COP(=O)(O)O)c(CN)c1O
ethanol	CCO
prostaglandin I<sub>3</sub>	CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O
(3<i>R</i>)-3-hydroxydotriacontanoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
palmitoyl ethanolamide	CCCCCCCCCCCCCCCC(=O)NCCO
methylglyoxal	CC(=O)C=O
(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
erythrohydrobupropion	C[C@H](NC(C)(C)C)[C@H](O)c1cccc(Cl)c1
selenide	[Se-2]
(7E,9E,11Z,13E,15S)-(5S,6S)-5,6-epoxyicosa-15-hydroxy-7,9,11,13-tetraenoate	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H]1O[C@@H]1CCCC(=O)O
5,6-dihydroxyindole-2-carboxylate	O=C(O)c1cc2cc(O)c(O)cc2[nH]1
5-aminolevulinate	NCC(=O)CCC(=O)O
2-iminobutanoate	CCC(=N)C(=O)O
15 epi-lipoxin B4	CCCCC[C@@H](O)[C@H](O)/C=C/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O
&beta;-D-glucopyranose	OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
2-phospho-D-glycerate	O=C(O)[C@@H](CO)OP(=O)(O)O
<i>N</i>-acetyl-&beta;-neuraminate	CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(=O)O)C[C@@H]1O
3-<i>O</i>-methyldopa	COc1cc(C[C@H](N)C(=O)O)ccc1O
3-dehydro-4-methylzymosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3
nicotine-&Delta;<sup>1'5'</sup>-iminium ion	C[N+]1=CCC[C@H]1c1cccnc1
7&alpha;-hydroxycholest-4-en-3-one	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
18-hydroxycorticosterone	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(CO)[C@H](C(=O)CO)CC[C@@H]12
(2<i>S</i>)-2-methylbutanoyl-CoA	CC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
thyroxine sulfate	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O
19(20)-EpDPE	CCC1OC1C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
L-alanine	C[C@H](N)C(=O)O
ferroheme <i>o</i>	C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)O)c4n1[Fe-2]31n3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)O)=C2C
D-<i>myo</i>-inositol (1,4)-bisphosphate	O=P(O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O
<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	NCC(=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
H<sub>2</sub>O	O
L-cysteine	N[C@@H](CS)C(=O)O
maresin 1	CC/C=C\C/C=C\C[C@H](O)/C=C\C=C\C=C\[C@H](O)C/C=C\CCC(=O)O
protectin DX	CC/C=C\C[C@H](O)/C=C/C=C\C=C\[C@@H](O)C/C=C\C/C=C\CCC(=O)O
UTP	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
<i>sn</i>-glycero-3-phosphocholine	C[N+](C)(C)CCOP(=O)(O)OC[C@H](O)CO
MCTR1	CC/C=C\C/C=C\C[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\CCC(=O)O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
4-hydroxy-4-(3-pyridyl)-butanoate	O=C(O)CCC(O)c1cccnc1
17(<i>S</i>)-HDoHE	CC/C=C\C[C@H](O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
L-4-hydroxyglutamate semialdehyde	N[C@@H](C[C@@H](O)C=O)C(=O)O
anandamide	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO
biotin	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
guanine	Nc1nc2[nH]cnc2c(=O)[nH]1
oxalosuccinate	O=C(O)CC(C(=O)O)C(=O)C(=O)O
(R)-adrenaline	CNC[C@H](O)c1ccc(O)c(O)c1
3-dehydro-L-gulonate	O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
ophthalmate	CC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
&gamma;-L-glutamyl 5-phosphate	N[C@@H](CCC(=O)OP(=O)(O)O)C(=O)O
<i>N</i>'-hydroxymethyl-norcotinine	O=C1CC[C@@H](c2cccnc2)N1CO
riboflavin	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
spermidine	NCCCCNCCCN
ubiquinol-<i>10</i>	COc1c(O)c(C)c(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c(O)c1OC
4-hydroxy-2-nonenal	CCCCCC(O)/C=C/C=O
7&alpha;,12&alpha;-dihydroxycholest-4-en-3-one	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one	CSCCC(=O)/C(O)=C/O
ferroheme <i>i</i>	C=CC1=C(C)C2=Cc3c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c4n3[Fe-2]35n6c(c(C)c(CCC(=O)O)c6=CC6=[N+]3C(=C4)C(CO)=C6CCC(=O)O)=CC1=[N+]25
3,5,3'-triiodo-L-thyronine phenolic &beta;-D-glucuronide	N[C@@H](Cc1cc(I)c(Oc2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1)C(=O)O
7,8-dihydroneopterin 3'-triphosphate	Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2
(25<i>S</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestanoyl-CoA	C[C@H](CCC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
(13<i>S</i>,14<i>S</i>)-epoxy-maresin	CC/C=C\C/C=C\C[C@@H]1O[C@H]1/C=C/C=C/C=C\C/C=C\CCC(=O)O
<i>sn</i>-glycero-3-phospho-<i>N</i>-(arachidonoyl)ethanolamine	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCOP(=O)(O)OC[C@H](O)CO
D-<i>threo</i>-isocitrate	O=C(O)C[C@H](C(=O)O)[C@@H](O)C(=O)O
11&beta;-hydroxyandrostenedione	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(=O)CC[C@@H]12
