name	smiles
&gamma;-linolenoyl-CoA	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
2,3-diphosphoglycerate	O=C(O)[C@@H](COP(=O)(O)O)OP(=O)(O)O
cysteinylglycine	NC(CS)C(=O)NCC(=O)O
FADH<SUB>2</SUB>	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2
PPP<SUB>i</SUB>	O=P(O)(O)OP(=O)(O)OP(=O)(O)O
UDP-D-galactose	O=c1ccn([C@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
leucodopachrome	O=C(O)[C@@H]1Cc2cc(O)c(O)cc2N1
3-hydroxyanthranilate	Nc1c(O)cccc1C(=O)O
fumarate	O=C(O)/C=C/C(=O)O
trans-3'-hydroxycotinine	CN1C(=O)[C@H](O)C[C@H]1c1cccnc1
4-hydroxyphenylpyruvate	O=C(O)C(=O)Cc1ccc(O)cc1
thiocyanate	N#CS
(25<i>S</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestanoyl-CoA	C[C@H](CCC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3C[C@H](O)[C@]12C
4-oxo-4-(3-pyridyl)-butanoate	O=C(O)CCC(=O)c1cccnc1
5&beta;-cholestane-3&alpha;,7&alpha;-diol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C
pyridoxal 5'-phosphate	Cc1ncc(COP(=O)(O)O)c(C=O)c1O
2-amino-muconate	N/C(=C/C=C\C(=O)O)C(=O)O
adenosine	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
D-<i>threo</i>-isocitrate	O=C(O)C[C@H](C(=O)O)[C@@H](O)C(=O)O
H<SUP>+</SUP>	[H+]
mevalonate-diphosphate	C[C@@](O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O
allantoate	NC(=O)NC(NC(N)=O)C(=O)O
10-formyl-tetrahydrofolate	Nc1nc(=O)c2c([nH]1)NC[C@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2
coproporphyrinogen III	Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)C2
estradiol-17&beta;	C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
threohydrobupropion	CC(NC(C)(C)C)[C@H](O)c1cccc(Cl)c1
5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;-triol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
2-methylacetoacetyl-CoA	CC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
&beta;-L-fucose 1-phosphate	C[C@@H]1O[C@@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O
thiosulfate	O=S(=O)(O)S
porphobilinogen	NCc1[nH]cc(CCC(=O)O)c1CC(=O)O
trimethyl sulfonium	C[S+](C)C
(R)-methylmalonyl-CoA	CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
4-hydroxybenzoate	O=C(O)c1ccc(O)cc1
sarcosine	CNCC(=O)O
(<i>S</i>)-malate	O=C(O)C[C@H](O)C(=O)O
<i>S</i>-methyl-5'-thioadenosine	CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
4,4-dimethyl-14&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCCC(C)C1CC[C@@]2(CO)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3
melibiose	OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
linoleoyl-CoA	CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
nicotine isomethonium ion	CN1CCC[C@H]1c1ccc[n+](C)c1
choline	C[N+](C)(C)CCO
cholesterol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
all-<i>trans</i>-hexaprenyl diphosphate	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
4,4-dimethyl-5-&alpha;-cholesta-8,14,24-trien-3-&beta;-ol	CC(C)=CCCC(C)C1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3
stearoyl-CoA	CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
<i>N</i>-acetyl-D-mannosamine	CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
3-phospho-hydroxypyruvate	O=C(O)C(=O)COP(=O)(O)O
bilirubin	C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
<i>N</i>-acetyl-4-aminobutyrate	CC(=O)NCCCC(=O)O
3',5'-diiodothyronine	N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O
&beta;-D-glucose 1-phosphate	O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
methylarsonite	C[As](O)O
<i>cis</i>-aconitate	O=C(O)C=C(CC(=O)O)C(=O)O
7&alpha;-hydroxy-5&beta;-cholestan-3-one	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C
(24<i>R</i>,25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;,24-tetrahydroxy-5&beta;-cholestanoyl CoA	CC(CCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C1CC[C@H]2C3C(O)C[C@@H]4CC(O)CC[C@@]4(C)C3C[C@H](O)[C@]12C
lipoamide	NC(=O)CCCC[C@@H]1CCSS1
3'-monoiodothyronine	N[C@@H](Cc1ccc(Oc2ccc(O)c(I)c2)cc1)C(=O)O
(<i>R</i>)-mevalonate	C[C@@](O)(CCO)CC(=O)O
(25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestan-26-al	C[C@H](CCC[C@@H](C)C=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
phenylacetaldehyde	O=CCc1ccccc1
3-octaprenyl-4-hydroxybenzoate	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\Cc1cc(C(=O)O)ccc1O
&alpha;-D-glucose 1-phosphate	O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
<i>S</i>-hydroxymethylglutathione	N[C@@H](CCC(=O)N[C@@H](CSCO)C(=O)NCC(=O)O)C(=O)O
hydrogen selenide	[SeH2]
vitamin D<SUB>3</SUB>	C=C1CC[C@@H](O)CC1=C/C=C1/CCCC2(C)C1CCC2C(C)CCCC(C)C
5-formyl-tetrahydrofolate	Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O
spermine	NCCCNCCCCNCCCN
5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H imidazole-5-carboxylate	NC(=O)NC1=NC(=O)NC1(O)C(=O)O
histamine	NCCc1cnc[nH]1
(24<i>E</i>)-3&alpha;,7&alpha;-dihydroxy-5&beta;-cholest-24-enoyl-CoA	C/C(=C\CCC(C)[C@H]1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
5-phospho-&beta;-D-ribosyl-amine	NC1OC(COP(=O)(O)O)C(O)C1O
propane-1,3-diamine	NCCCN
5'-phosphoribosyl-<i>N</i>-formylglycineamide	O=CNCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O
<i>N</i>-formylkynurenine	N[C@@H](CC(=O)c1ccccc1NCO)C(=O)O
indole-5,6-quinone	O=C1C=c2cc[nH]c2=CC1=O
serotonin	NCCc1c[nH]c2ccc(O)cc12
5,10-methenyltetrahydrofolate	Nc1nc(=O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)C=[N+]21
4-maleyl-acetoacetate	O=C(O)/C=C\C(=O)CC(=O)CC(=O)O
propanoyl-CoA	CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
L-citrulline	NC(=O)NCCCC(N)C(=O)O
formate	O=CO
(<i>S</i>)-1-pyrroline-5-carboxylate	O=C(O)[C@@H]1CCC=N1
anthranilate	Nc1ccccc1C(=O)O
phosphoenolpyruvate	C=C(OP(=O)(O)O)C(=O)O
4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](CO)C1CC3
3,3',5'-triiodo-L-thyronine	N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
(25<i>R</i>)-3&alpha;,7&alpha;-dihydroxy-5&beta;-cholestan-26-al	C[C@H](CCC[C@@H](C)C=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
protoporphyrin IX	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
acetaldehyde	CC=O
D-xylitol	OC[C@@H](O)C(O)[C@@H](O)CO
2-methoxy-6-<i>all trans</i>-octaprenyl-2-methoxy-1,4-benzoquinol	COc1cc(O)cc(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
5,6-dihydrouracil	O=C1CCNC(=O)N1
creatine-phosphate	CN(CC(=O)O)C(=N)NP(=O)(O)O
2-methoxy-6-(<i>all-trans</i>-octaprenyl)phenol	COc1cccc(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
homogentisate	O=C(O)Cc1cc(O)ccc1O
(S)-methylmalonyl-CoA	C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
prostaglandin I<sub>2</sub>	CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O
3-hydroxy-<i>N</i><sup>6</sup>,<i>N</i><sup>6</sup>,<i>N</i><sup>6</sup>-trimethyl-L-lysine	C[N+](C)(C)CCCC(O)[C@H](N)C(=O)O
pre-vitamin D<sub>3</sub>	CC1=C(/C=C\C2=CCCC3(C)C2CCC3[C@H](C)CCCC(C)C)C[C@@H](O)CC1
L-erythro-4-hydroxy-glutamate	N[C@@H](C[C@@H](O)C(=O)O)C(=O)O
(25<i>R</i>)-5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;,26-tetraol	C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
glycine betaine	C[N+](C)(C)CC(=O)O
&alpha;-D-glucose	OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
biliverdin-IX-&alpha;	C=CC1=C(C)C(=CC2=N/C(=C/c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O
pyruvate	CC(=O)C(=O)O
&beta;-D-ribofuranose	OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O
5,6-dihydroxyindole	Oc1cc2cc[nH]c2cc1O
&alpha;-D-galactose 1-phosphate	O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
GDP-&alpha;-D-glucose	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
arsenite	O[As](O)O
S-succinyl-dihydrolipoamide	NC(=O)CCCC[C@H](CCS)SC(=O)CCC(=O)O
sucrose	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
4&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](CO)C1CC3
2-aminomuconate semialdehyde	N/C(=C/C=C\C=O)C(=O)O
methylacrylyl-CoA	C=C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
estrone	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O
2-methylbutanoyl-CoA	CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
propionate	CCC(=O)O
dimethylarsinous acid	C[As](C)O
fructose-1-phosphate	O=P(O)(O)OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O
cytidine	Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
guanosine	Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
succinate	O=C(O)CCC(=O)O
<i>N</i>-acetyl-&beta;-D-galactosamine	CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1O
3-phospho-D-glycerate	O=C(O)[C@H](O)COP(=O)(O)O
urocanate	O=C(O)/C=C/c1c[nH]cn1
5&alpha;-cholesta-8-en-3-one	CC(C)CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)CC1CC3
D-glyceraldehyde	O=C[C@H](O)CO
D-glyceraldehyde-3-phosphate	O=C[C@H](O)COP(=O)(O)O
androst-4-ene-3,17-dione	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O
2-deoxy-&alpha;-D-ribose 1-phosphate	O=P(O)(O)O[C@@H]1C[C@H](O)[C@@H](CO)O1
3-sulfinyl-pyruvate	O=C(O)C(=O)CS(=O)O
selenophosphate	OP(O)(O)=[Se]
Fe<SUP>3+</SUP>	[Fe+3]
keto-phenylpyruvate	O=C(O)C(=O)Cc1ccccc1
7,8-dihydroneopterin triphosphate	Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2
4-trimethylammoniobutanal	C[N+](C)(C)CCCC=O
lactose	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
nitric oxide	N=O
thymidine	Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
palmitate	CCCCCCCCCCCCCCCC(=O)O
sphingosine-1-phosphate	CCCCCCCCCCCCC/C=C\C(O)C(N)COP(=O)(O)O
nicotine-Glucuronide	CN1CCC[C@H]1c1ccc[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1
&beta;-D-fructofuranose	OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O
GTP	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
norcotinine	O=C1CC[C@@H](c2cccnc2)N1
4-imidazolone-5-propionate	O=C(O)CCc1[nH]cnc1=O
3-methoxy-4-hydroxy-5-<i>all-trans</i>-hexaprenylbenzoate	COc1cc(C(=O)O)cc(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
3,4-dihydroxy-5-<i>all-trans</i>-octaprenylbenzoate	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\Cc1cc(C(=O)O)cc(O)c1O
L-dehydro-ascorbate	O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O
adenosine 5'-phosphosulfate	Nc1ncnc2c1ncn2[C@H]1O[C@@H](COP(=O)(O)OS(=O)(=O)O)[C@H](O)[C@@H]1O
L-gulonate	O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
CO<SUB>2</SUB>	O=C=O
5-hydroxy-L-tryptophan	NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O
3-methoxy-4-hydroxy-5-<i>all-trans</i>-octaprenylbenzoate	COc1cc(C(=O)O)cc(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O
L-carnitine	C[N+](C)(C)C[C@H](O)CC(=O)O
&beta;-D-glucose-6-phosphate	O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
cacodylate	C[As](C)(=O)O
(<i>S</i>)-dihydroorotate	O=C1C[C@@H](C(=O)O)NC(=O)N1
7&alpha;,12&alpha;-dihydroxy-5&beta;-cholestan-3-one	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@@]4(C)[C@H]3C[C@H](O)[C@]12C
S<sup>2-</sup>	[S-2]
CTP	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
L-glutamate-5-phosphate	NC(CCC(=O)OP(=O)(O)O)C(=O)O
3,5-diiodothyronine	N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O
xanthine	O=c1[nH]c(=O)c2[nH]cnc2[nH]1
CMP	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
sulfate	O=S(=O)(O)O
geranyl diphosphate	CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
D-xylulose-5-phosphate	O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O
17-&alpha;-hydroxypregnenolone	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(O)CC[C@]4(C)[C@H]3CC[C@]21C
(25<i>R</i>)-5&beta;-cholestane-3&alpha;,7&alpha;,26-triol	C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
3-monoiodothyronine	N[C@@H](Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)O
5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole	Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
oxaloacetate	O=C(O)CC(=O)C(=O)O
CMP-<i>N</i>-glycoloylneuraminate	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OC[C@H](O)[C@H](O)[C@@H]3O[C@](O)(C(=O)O)C[C@H](O)[C@H]3NC(=O)CO)[C@@H](O)[C@H]2O)c(=O)n1
cyclic-GMP	Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1
m-chlorohippurate	O=C(O)CNC(=O)c1cccc(Cl)c1
aminocarboxymuconate semialdehyde	N/C(C(=O)O)=C(/C=C\C=O)C(=O)O
lathosterol	CC(C)CCC[C@@H](C)C1CCC2C3=CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C
pyridoxine-5'-phosphate	Cc1ncc(COP(=O)(O)O)c(CO)c1O
2'-hydroxynicotine	CN1CCC[C@@]1(O)c1cccnc1
4-(3-pyridyl)-3-butenoate	O=C(O)C/C=C/c1cccnc1
(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)O
dTDP	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
orotate	O=C(O)c1cc(=O)[nH]c(=O)[nH]1
dihydrolipoate	O=C(O)CCCC[C@@H](S)CCS
&alpha;-D-ribose-1-phosphate	O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
dopamine 3-<i>O</i>-sulfate	NCCc1ccc(O)c(OS(=O)(=O)O)c1
19-hydroxyandrost-4-ene-3,17-dione	CC12CCC3C(CCC4=CC(=O)CCC43CO)C1CCC2=O
<i>S</i>-adenosyl-L-methionine	C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
glutathione disulfide	NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
UDP-&alpha;-D-xylose	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
paraoxon	CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
ADP ribose 1'',2''-cyclic phosphate	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2OC3OP(=O)(O)O[C@@H]3[C@@H]2O)[C@@H](O)[C@H]1O
cytosine	Nc1cc[nH]c(=O)n1
2-hexaprenyl-6-methoxyphenol	COc1cccc(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
glyoxylate	O=CC(=O)O
deoxycytidine	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
L-leucine	CC(C)C[C@H](N)C(=O)O
cotinine-glucuronide	CN1C(=O)CC[C@H]1c1ccc[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1
ribose-1-arsenate	O=[As](O)(O)OC1OC(CO)C(O)C1O
4-imidazoleacetate	O=C(O)Cc1c[nH]cn1
all-<i>trans</i>-nonaprenyl diphosphate	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
L-&gamma;-glutamylcysteine	NC(CCC(=O)NC(CS)C(=O)O)C(=O)O
2-aminoadipate	N[C@@H](CCCC(=O)O)C(=O)O
thymine	Cc1c[nH]c(=O)[nH]c1=O
4-methylpentanal	CC(C)CCC=O
calcidiol	C=C1CC[C@H](O)C/C1=C\C=C1CC[C@@]2(C)C(CCC2[C@H](C)CCCC(C)(C)O)C1
succinate semialdehyde	O=CCCC(=O)O
6-phospho-D-glucono-1,5-lactone	O=C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O
coenzyme B<sub>12</sub>	C(N)(=O)CC[C@H]1(C(C)(C)C6(\N=C1\C(/C)=C%10([C@]9(CCC(NC[C@H](C)OP([O-])(=O)O[C@H]2([C@@H](O)[C@H](O[C@H](CO)2)N%11(C%12(\C(\N(\[Co+](C[C@@H]3([C@H]([C@@H](O)[C@@H](O3)N4(\C=N/C5(C(/N)=N\C=N/C4=5)))O))N([C@@H]([C@@]8(C)([C@@](C)(CC(N)=O)[C@H](CCC(=O)N)C(/C(\C)=C7([C@@](CC(=O)N)([C@H](CCC(N)=O)C(\C=6)=N7)C))=N\8))[C@H](CC(N)=O)9)%10)=C/%11)=C/C(\C)=C(C)\C=%12))))=O)C)))
D-<i>myo</i>-inositol (1,3,4,6)-tetrakisphosphate	O=P(O)(O)O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H]1OP(=O)(O)O
4,4-dimethyl-14&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C1CC[C@@]2(CO)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3
<i>N</i><sup>6</sup>,<i>N</i><sup>6</sup>,<i>N</i><sup>6</sup>-trimethyl-L-lysine	C[N+](C)(C)CCCC[C@H](N)C(=O)O
ADP	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
dimethylthiophosphate	COP(O)(=S)OC
carbamoyl-phosphate	NC(=O)OP(=O)(O)O
