name	smiles
myricetin 3-<i>O</i>-&beta;-D-glucoside	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
7,9,9'-<i>cis</i>-neurosporene	CC(C)=CCC/C(C)=C\C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C)CC/C=C(\C)CCC=C(C)C
sinigrin	C=CC/C(=N/OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
trihydroxyferuloyl spermidine	COc1cc(/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/c2cc(O)c(O)c(OC)c2)C(=O)/C=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O
neoglucobrassicin	COn1cc(C/C(=N/OS(=O)(=O)O)S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc21
ubiquinol-<i>9</i>	COc1c(O)c(C)c(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c(O)c1OC
phenylacetaldehyde	O=CCc1ccccc1
2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C[C@@](CO)(OP(=O)(O)O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
zeinoxanthin	CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
cyanidin 3-<i>O</i>-[6-<i>O</i>-(4-coumaroyl)]-&beta;-<i>D</i>-sambubioside	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
phenyl-<i>N</i>-(sulfonatooxy)methanimidothioate	O=S(=O)(O)O/N=C(\S)Cc1ccccc1
(9Z)-octadec-9-ene-1,18-diol	OCCCCCCCC/C=C\CCCCCCCCO
malonylshisonin	O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]c(-c4ccc(O)c(O)c4)c(O[C@@H]4O[C@H](COC(=O)/C=C/c5ccc(O)cc5)[C@@H](O)[C@H](O)[C@H]4O)cc23)[C@H](O)[C@@H](O)[C@@H]1O
ethyl propanoate	CCOC(=O)CC
(<i>Z</i>)-1-(L-cysteinylglycin-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)nonan-1-imine	CSCCCCCCCC/C(=N/O)SC[C@H](N)C(=O)NCC(=O)O
(<i>Z</i>)-1-(L-cysteinylglycin-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)heptan-1-imine	CSCCCCCC/C(=N/O)SC[C@H](N)C(=O)NCC(=O)O
indole-5,6-quinone	O=C1C=c2cc[nH]c2=CC1=O
(R)-dihydrocamalexate	O=C(O)C1CSC(c2c[nH]c3ccccc23)=N1
1-18:3-2-16:2-monogalactosyldiacylglycerol	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC
4-hydroxy-2-methyl-3-oxo-4-farnesyl-3,4-dihydroquinoline-1-oxide	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC1(O)C(=O)C(C)=[N+]([O-])c2ccccc21
(<i>Z</i>)-&omega;-(methylsulfanyl)nonyl-thiohydroximate	CSCCCCCCCC/C(S)=N/O
arabidopsis anthocyanin A9	COc1cc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](Oc4cc5c(O[C@@H]6O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]6O)cc(O)cc5[o+]c4-c4ccc(O)c(O)c4)O[C@H](COC(=O)/C=C/c4ccc(O)cc4)[C@@H](O)[C@@H]3O)OC[C@@H](O)[C@@H]2O)cc(OC)c1O
<i>N</i><sup>2</sup>-hydroxy-L-tryptophan	O=C(O)[C@H](Cc1c[nH]c2ccccc12)NO
formate	O=CO
anthranilate	Nc1ccccc1C(=O)O
marneral	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC[C@]1(C)[C@H](C)CCC(=C(C)C)[C@H]1CCC=O
&alpha;-D-galacturonate 1-phosphate	O=C(O)[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@H]1O
<i>N</i>,<i>N</i>-dihydroxyhexahomomethioniate	CSCCCCCCCC[C@@H](C(=O)O)N(O)O
gibberellin A<sub>14</sub>	C=C1C[C@]23C[C@H]1CC[C@@H]2[C@]1(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O
protoporphyrin IX	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
(<i>E</i>)-4-coumaroyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1
cinnamate	O=C(O)/C=C/c1ccccc1
ferulate	COc1cc(/C=C/C(=O)O)ccc1O
(+)-dihydromyricetin	O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O
1-16:0-2-18:3-digalactosyldiacylglycerol	C(O)C1(OC(C(O)C(O)C1O)OC2(C(CO)OC(C(O)C2O)OC(COC([R1])=O)COC([R2])=O))
2-hydroxylamino-4,6-dinitrotoluene-C3-glucoside	Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1NO
(S)-nandinine	COc1ccc2c(c1O)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4
(<i>E</i>)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	C/C(=C\COP(=O)(O)OP(=O)(O)O)CO
myricetin 3-<i>O</i>-gentiobioside	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
glycine betaine	C[N+](C)(C)CC(=O)O
6-(methylsulfinyl)hexyl-glucosinolate	CS(=O)CCCCCC/C(=N/OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
<i>trans</i>-caffeate	O=C(O)/C=C/c1ccc(O)c(O)c1
quercetin 3-sulfate	O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
(indol-3-yl)acetyl-L-phenylalanine	O=C(Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)O
12-hydroxylaurate	O=C(O)CCCCCCCCCCCO
8-oxo-dGMP	Nc1nc2c([nH]c(=O)n2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1
(7,8-dihydropterin-6-yl)methyl diphosphate	Nc1nc2c(c(=O)[nH]1)N=C(COP(=O)(O)OP(=O)(O)O)CN2
(<i>Z</i>)-1-(L-cystein-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)butan-1-imine	CSCCC/C(=N/O)SC[C@H](N)C(=O)O
(+)-5-deoxystrigol	CC1=C[C@H](OC=C2C(=O)O[C@@H]3C4=C(CCCC4(C)C)C[C@H]23)OC1=O
sucrose	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
2-[(6'-methylsulfanyl)hexyl]malate	CSCCCCCCC(O)(CC(=O)O)C(=O)O
methylacrylyl-CoA	C=C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
obtusifoliol	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3)C(C)C
pelargonidin-3-<i>O</i>-&beta;-D-glucoside	OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
sophoradiol	CC1(C)CC2C3=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)C1
<i>bis</i>-noryangonin	O=c1cc(O)cc(/C=C/c2ccc(O)cc2)o1
1-18:2-2-18:2-digalactosyldiacylglycerol	C(O)C1(OC(C(O)C(O)C1O)OC2(C(CO)OC(C(O)C2O)OC(COC([R1])=O)COC([R2])=O))
6-(methylsulfanyl)-2-oxohexanoate	CSCCCCC(=O)C(=O)O
selenate	O=[Se](=O)(O)O
&beta;-D-ribosylnicotinate	O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
raphanusamate	O=C(O)C1CSC(=S)N1
4-hydroxy-3-nonaprenylbenzoate	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\Cc1cc(C(=O)O)ccc1O
1-oleoyl-2-oleoyl-phosphatidylcholine	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC
<i>aldehydo</i>-D-galacturonate	O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O
dTDP-3-<i>N</i>-methylamino-4-oxo-2,3,6-trideoxy-&alpha;-D-glucose	CN[C@@H]1C[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@H](C)C1=O
kaempferol 7-<i>O</i>-&beta;-D-glucoside-3-<i>O</i>-&alpha;-L-rhamnoside	C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
(+)-7-<i>epi</i>-12-hydroxy-12-oxojasmonoyl-L-isoleucine	CC[C@H](C)[C@H](NC(=O)C[C@H]1CCC(=O)[C@H]1C/C=C\CC(=O)O)C(=O)O
terpinolene	CC1=CCC(=C(C)C)CC1
quercetin 3-<i>O</i>-&beta;-<i>D</i>-glucosyl-(1->2)-&beta;-<i>D</i>-glucoside	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
episterol	C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
<i>trans</i>-arachido-2-enoyl-CoA	CCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
cyanidin 3-<i>O</i>-&beta;-<i>D</i>-sambubioside	OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mg-protoporphyrin	C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Mg]n3c(c(CCC(=O)O)c(C)/c3=C/C1=N2)=CC1=NC(=C4)C(C)=C1CCC(=O)O
<i>N</i>-acetyl-L-glutamate 5-semialdehyde	CC(=O)N[C@@H](CCC=O)C(=O)O
2,4-dihydroxycinnamoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1O
<i>N</i>-hydroxy-L-phenylalanine	O=C(O)[C@H](Cc1ccccc1)NO
5-hydroxy-L-tryptophan	N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
indole-3-carbinol	OCc1c[nH]c2ccccc12
4-amino-2-methyl-5-pyrimidinemethanol	Cc1ncc(CO)c(N)n1
<i>trans</i>-6-hydroxyferuloyl-CoA	COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)c(O)cc1O
(<i>S</i>)-dihydroorotate	O=C1C[C@@H](C(=O)O)NC(=O)N1
oxalate	O=C(O)C(=O)O
xanthine	O=c1[nH]c(=O)c2nc[nH]c2[nH]1
sulfate	O=S(=O)(O)O
L,L-diaminopimelate	N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O
1-16:0-2-18:2-digalactosyldiacylglycerol	C(O)C1(OC(C(O)C(O)C1O)OC2(C(CO)OC(C(O)C2O)OC(COC([R1])=O)COC([R2])=O))
lipid A disaccharide (<i>E. coli</i>)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
26-hydroxycastasterone	CC(CO)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C1CCC2C3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)C3CC[C@@]21C
8-(methylsulfanyl)-2-oxooctanoate	CSCCCCCCC(=O)C(=O)O
10',6-diapocarotene-10',6-dial	CC(/C=C/C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=O
CDP-<i>N</i>-dimethylethanolamine	CN(C)CCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
quercetin 7-O-glucoside	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
(2<i>R</i>,3<i>S</i>,4<i>S</i>)-leucopelargonidin	Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1
4-hydroxyglucobrassicin	O=S(=O)(O)O/N=C(/Cc1c[nH]c2cccc(O)c12)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2,4-dihydroxycinnamate	O=C(O)/C=C/c1ccc(O)cc1O
histidinol	N[C@H](CO)Cc1c[nH]cn1
coniferyl acetate	COc1cc(/C=C/COC(C)=O)ccc1O
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxohexanoyl)-CoA	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(+)-7-<i>epi</i>-jasmonate	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CC(=O)O
L-djenkolate	N[C@@H](CSCSC[C@H](N)C(=O)O)C(=O)O
1-deoxy-L-glycero-tetrulose 4-phosphate	CC(=O)[C@H](O)COP(=O)(O)O
benzoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
methaneselenol	C[SeH]
thymine	Cc1c[nH]c(=O)[nH]c1=O
8-oxo-GMP	Nc1nc2c([nH]c(=O)n2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
5-<i>O</i>-caffeoylshikimate	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O
kaempferol 3-<i>O</i>-[6-(4-coumaroyl)-&beta;-<i>D</i>-glucosyl-(1->2)-glucosyl-(1->2)-&beta;-<i>D</i>-glucoside	O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@H](O[C@@H]2[C@@H](O[C@@H]3[C@@H](Oc4c(-c5ccc(O)cc5)oc5cc(O)cc(O)c5c4=O)O[C@@H](CO)[C@H](O)[C@H]3O)O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
hydroxyacetone	CC(=O)CO
4-amino-4-deoxychorismate	C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1N)C(=O)O
dihydrozeatin	C[C@H](CO)CCNc1ncnc2[nH]cnc12
24-alkyl sterol 2	C=C(C)C/C=C/C[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3
(3<i>R</i>,6<i>E</i>)-nerolidol	C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3R-hydroxyhexanoyl)-CoA	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
dGMP	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1
casbene	C/C1=C\CC/C(C)=C/C2C(CC/C(C)=C/CC1)C2(C)C
gibberellin A<sub>110</sub>	C=C1C[C@]23C[C@H]1CC[C@@H]2[C@]1(C)C[C@H](O)C[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O
<i>trans</i>-zeatin-<i>O</i>-glucoside-7-<i>N</i>-glucoside	C/C(=C\CNc1ncnc2c1ncn2[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
14-<i>apo</i>-arabidiol	CC(=O)[C@@H]1CC[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C
(<i>Z</i>)-&omega;-(methylsulfanyl)butyl-thiohydroximate	CSCCC/C(S)=N/O
glycerol	OCC(O)CO
gibberellin A<sub>5</sub>	C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12CC=C[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
D-<i>erythro</i>-7,8-dihydroneopterin	Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)CO)CN2
dihydroconiferyl alcohol	COc1cc(CCCO)ccc1O
phenazine-1-carboxylate	O=C(O)c1cccc2nc3ccccc3nc12
L-tyrosine	N[C@@H](Cc1ccc(O)cc1)C(=O)O
acrylate	C=CC(=O)O
crinosterol	CC(C)[C@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
hypoxanthine	O=c1[nH]cnc2nc[nH]c12
tryptamine	NCCc1c[nH]c2ccccc12
luteolin	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
6-deoxocathasterone	CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
avenasterol	C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
gibberellin A<sub>29</sub>	C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C[C@H](O)C[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
dADP	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1
&beta;-alanine	NCCC(=O)O
4-(indol-3-yl)3-hydroxybutanoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)Cc1c[nH]c2ccccc12
propanoate	CCC(=O)O
4-coumaroyltriacetate	O=C(O)CC(=O)CC(=O)CC(=O)/C=C/c1ccc(O)cc1
<i>all-trans</i>-nonaprenyl diphosphate	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
gibberellin A<sub>98</sub>	C=C1C[C@]23C[C@H]1CC[C@@H]2[C@]1(CO)C[C@H](O)C[C@@](C)(C=O)[C@H]1[C@@H]3C(=O)O
(R)-4'-phosphopantothenoyl-L-cysteine	CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)O
palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
19-<i>O</i>-&beta;-glucopyranosyl-steviol	C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O)C3
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-hexanoyl-CoA	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
&gamma;-carotene	CC(C)=CCC/C(C)=C\C=C\C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
4-hydroxybutanoate	O=C(O)CCCO
laurate	CCCCCCCCCCCC(=O)O
L-homoserine	N[C@@H](CCO)C(=O)O
4-fumaryl-acetoacetate	O=C(O)/C=C/C(=O)CC(=O)CC(=O)O
&alpha;,&omega;-9<i>Z</i>-octadecenedioate	O=C(O)CCCCCCC/C=C\CCCCCCCC(=O)O
cycloeucalenol	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
glutathioselenol	N[C@@H](CCC(=O)N[C@@H](CS[SeH])C(=O)NCC(=O)O)C(=O)O
(+)-7-<i>epi</i>-12-oxojasmonoyl-L-isoleucine	CC[C@H](C)[C@H](NC(=O)C[C@H]1CCC(=O)[C@H]1C/C=C\CC=O)C(=O)O
3-hydroxypropanoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCO
dimethyl selenide	C[Se]C
AMP	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
tetrahydropteroyl tri-L-glutamate	Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)CN2
<i>cis</i>-vaccenate	CCCCCC/C=C\CCCCCCCCCC(=O)O
3-dehydroquinate	O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O
&beta;-D-glucopyranosyl abscisate	CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate	O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1OP(=O)(O)O
<i>N</i>,<i>N</i>-dihydroxy-L-tyrosine	O=C(O)[C@H](Cc1ccc(O)cc1)N(O)O
1-&alpha;-linolenoyl-2-&alpha;-linolenoyl-phosphatidylcholine	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC
<i>S</i>-sulfinatoglutathione	N[C@@H](CCC(=O)N[C@@H](CSS(=O)O)C(=O)NCC(=O)O)C(=O)O
D-glucono-1,5-lactone	O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
<i>meso</i>-diaminopimelate	N[C@H](CCC[C@H](N)C(=O)O)C(=O)O
2-phenylethanol	OCCc1ccccc1
phaseic acid	CC(=C/C(=O)O)/C=C/[C@]1(O)[C@]2(C)CO[C@]1(C)CC(=O)C2
oleate	CCCCCCCC/C=C\CCCCCCCC(=O)O
gibberellin A<sub>36</sub>	C=C1C[C@]23C[C@H]1CC[C@@H]2[C@]1(C=O)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O
L-aspartate 4-semialdehyde	N[C@@H](CC=O)C(=O)O
5-enolpyruvoyl-shikimate 3-phosphate	C=C(O[C@@H]1CC(C(=O)O)=C[C@@H](OP(=O)(O)O)[C@H]1O)C(=O)O
(2<i>E</i>,4<i>E</i>,6<i>E</i>)-7-hydroxy-4-methylhepta-2,4,6-trienal	CC(/C=C/C=O)=C\C=C\O
5-(2-hydroxyethyl)-4-methylthiazole	Cc1ncsc1CCO
NADH	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
1,2-dipalmitoyl-<i>sn</i>-glycero-3-phosphocholine	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
1D-<i>myo</i>-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate	O=P(O)(O)O[C@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)OP(=O)(O)O)[C@@H]1OP(=O)(O)O
