Compound	SMILES
(<i>S</i>)-3-hydroxyhexanoyl-CoA	CCC[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
(3<i>S</i>)-3-hydroxyoctanoyl-CoA	CCCCC[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
allantoate	C(C(=O)[O-])(NC(=O)N)NC(=O)N
(S)-3-hydroxydodecanoyl-CoA	CCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
(2Z)-2-aminobut-2-enoate	C\C=C(C(=O)[O-])/N
&beta;-D-GlcA-(1&rarr;3)-&alpha;-D-GalNAc-(1&rarr;6)-&alpha;-D-GalNAc-PP-Und	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP(O[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]3(O[C@H](CO)[C@H](O)[C@H](O[C@@H]2(O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)2))[C@@H](NC(=O)C)3))O)O)NC(C)=O))([O-])=O
&beta;-D-ManNAc-(1&rarr;4)-&alpha;-D-GlcNAc-PP-Und	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP([O-])(=O)O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](NC(=O)C)2))O)NC(C)=O)
2-iminopropanoate	CC(C(=O)[O-])=[NH2+]
<i>aldehydo</i>-D-glucuronate	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]
2-aminoprop-2-enoate	C=C([NH3+])C(=O)[O-]
&beta;-D-GlcA-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&alpha;-D-GalNAc-(1&rarr;6)-&alpha;-D-GalNAc-PP-Und	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP(O[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]4(O[C@H](CO)[C@H](O)[C@H](O[C@@H]3(O[C@H](C(=O)[O-])[C@@H](O[C@@H]2(O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)2))[C@H](O)[C@@H](O)3))[C@@H](NC(=O)C)4))O)O)NC(C)=O))([O-])=O
&alpha;-D-GalNAc-PP-Und	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP([O-])(=O)O[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)NC(C)=O)
&alpha;-D-GalNAc-(1&rarr;6)-&alpha;-D-GalNAc-diphospho-ditrans,octacis-undecaprenol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP(O[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](NC(=O)C)2))O)O)NC(C)=O))([O-])=O
methylacrylyl-CoA	C=C(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C
&alpha;-D-GlcNAc-PP-Und	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP([O-])(=O)O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(C)=O)
isobutanoyl-CoA	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O
two adjacent thymidines in DNA	CC1(\C(=O)NC(N(\C=1)[C@@H]4(O[C@H](COP(O[C@H]3(C[C@H](N2(C(=O)NC(=O)C(/C)=C/2))O[C@H](COP(=O)([O-])O[a deoxyribonucleic acid])3))([O-])=O)[C@@H](OP([O-])(O[a deoxyribonucleic acid])=O)C4))=O)
acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O
(5R)-5,6-dihydro-5-(thymidin-7-yl)thymidine (in DNA)	C[C@]15(C(=O)NC(=O)N([C@@H]4(O[C@H](COP(O[C@H]3(C[C@H](N2(\C=C(C1)/C(=O)NC2=O))O[C@H](COP(=O)([O-])O[a deoxyribonucleic acid])3))([O-])=O)[C@@H](OP([O-])(O[a deoxyribonucleic acid])=O)C4))C5)
(2<i>S</i>)-2-methylbutanoyl-CoA	CC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
succinyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
cyanate	C([O-])#N
3-methylbutanoyl-CoA	CC(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C
1,4,5,6-tetrahydropyridine-2-carboxylate	C1([NH2+]C(/C(=O)[O-])=C/CC1)
(<i>E</i>)-2-methylcrotonoyl-CoA	C/C=C(C)/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
chloride	[Cl-]
pulcherriminic acid	CC(C)CC1(/C(/[O-])=[N+](C(\CC(C)C)=C([N+](/[O-])=1)/[O-])/[O-])
(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
3-amino-3-deoxy-D-fructose 6-phosphate	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@H]([NH3+])[C@@](O)(CO)O1)
3-methylglutaconyl-CoA	CC(/CC(=O)[O-])=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1(\N=C/C(/COP(=O)([O-])[O-])=C(N)\N=1)
b-dman-OCT-2:6|1:a|2:keto|3:d	
malonyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
<i>S</i>-adenosyl 3-(methylsulfanyl)propylamine	C[S+](CCC[NH3+])C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
a-dman-OCT-2:6|1:a|2:keto|3:d	
3'-dephospho-CoA	CC(C)(COP([O-])(=O)OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
4-oxoglutaramate	C(CC(=O)[O-])C(C(N)=O)=O
3-methylcrotonyl-CoA	CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
<i>N</i>-acetylglutamyl-phosphate	CC(=O)N[C@H](C([O-])=O)CCC(=O)OP([O-])(=O)[O-]
2-dehydropantoate	CC(C(=O)C([O-])=O)(CO)C
<i>di-trans,octa-cis</i>-undecaprenyl phosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])[O-]
<i>N</i>-formimino-L-glutamate	C(N[C@H](C([O-])=O)CCC([O-])=O)=[NH2+]
H<SUB>2</SUB>	[H]
(2<i>S</i>,3<i>S</i>)-2,3-dihydroxy-2,3-dihydrobenzoate	C([O-])(=O)C1(\[C@@H]([C@H](\C=C/C=1)O)O)
D-glyceraldehyde	C(=O)[C@H](O)CO
dihydro-4-hydroxyphenyl pyruvate isomer	C([O-])(=O)C(=O)/C=C1(CCC(O)\C=C/1)
fructosevaline	C(NC(C(O)=O)C(C)C)C(=O)[C@@H](O)[C@H](O)[C@H](O)CO
formyl-L-isoglutamine	C(=O)N[C@H](C(N)=O)CCC([O-])=O
2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate	C=C(C(=O)[O-])O[C@H]1(C/C=C([C@H]([C@H](O)1)C(=O)[O-])/C(=O)CCC(=O)[O-])
L-2-acetamido-6-oxoheptanedioate	CC(=O)N[C@@H](CCCC(=O)C(=O)[O-])C(=O)[O-]
Cu<SUP>+</SUP>	[Cu+]
CDP-glycerol	C(O)[C@@H](O)COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O
(<i>R</i>)-NADPHX	C5(/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))[C@H](O)CCC(/C(=O)N)=5)
ammonium	[NH4+]
tetraphenylphosphonium	C4(\C=C/C(/[P+](C1(\C=C/C=C\C=1))(C2(\C=C/C=C\C=2))C3(\C=C/C=C\C=3))=C\C=4)
(<i>S</i>)-NADPHX	C5(/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))[C@@H](O)CCC(/C(=O)N)=5)
H<SUP>+</SUP>	[H+]
benzil	C2(\C=C/C(/C(=O)C(C1(\C=C/C=C\C=1))=O)=C\C=2)
1,2-dihydro-&beta;-NADP	C1(\N(CC(/C(=O)N)=C\C=1)[C@@H]2(O[C@@H]([C@H]([C@H]2O)O)COP(OP(OC[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))C(OP([O-])(=O)[O-])[C@H](O)5))(=O)[O-])(=O)[O-]))
(<i>S</i>)-3-hydroxy-isobutanoyl-CoA	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])CO
coproporphyrin I	CC1(\C3(\NC(/C(\CCC([O-])=O)=1)=C/C2(/C(\C)=C(CCC([O-])=O)\C(\N=2)=C\C5(\NC(/C=C4(C(/C)=C(CCC([O-])=O)/C(\C=3)=N\4))=C(CCC([O-])=O)/C(\C)=5))))
5'-<i>O</i>-phosphonoadenylyl-(3'&rarr;5')-adenosine	C([C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))O3))OP([O-])(=O)O[C@H]6([C@@H](O)[C@H](N4(C5(\C(\N=C/4)=C(N)/N=C\N=5)))O[C@H](COP([O-])([O-])=O)6)
(8<i>S</i>)-8-amino-7-oxononanoate	C[C@@H](C(CCCCCC([O-])=O)=O)[NH3+]
nicotinate adenine dinucleotide	C5(/C(/C([O-])=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)4))=5)
ADP group	C(OP(OP([O-])(=O)O)(=O)[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
quinolinate	C1(\N=C(C(/C([O-])=O)=C\C=1)\C([O-])=O)
urate	C12(NC(=O)NC(C(=O)NC(=O)N1)=2)
dTDP group	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2))
4-aminobutanoate	C(C[NH3+])CC([O-])=O
AMP group	C(OP(=O)([O-])O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
methylamine	C[NH3+]
GDP group	C(OP(=O)([O-])OP(=O)([O-])O)[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
2-(&alpha;-hydroxyethyl)thiamine diphosphate	CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C(C(O)C)/SC(/CCOP([O-])(=O)OP([O-])(=O)[O-])=2)
CDP group	C(OP(OP(O)([O-])=O)(=O)[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)
histidinol	C1(\N\C=N/C(\C[C@@H](CO)[NH3+])=1)
UDP group	C(OP(=O)([O-])OP(=O)([O-])O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)
(<i>S</i>)-dihydroorotate	C1(C(=O)NC(=O)N[C@H](C(=O)[O-])1)
CMP group	C(OP(=O)([O-])O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)
<i>N</i>-acetyl-<i>S</i>-(2-succinyl)-L-cysteine	CC(=O)N[C@@H](CSC(CC(=O)[O-])C(=O)[O-])C(=O)[O-]
GLYCO-CT-PHOSPHATE	
1,6-anhydro-<i>N</i>-acetyl-&beta;-muramate	C[C@H](C([O-])=O)O[C@H]2([C@H](O)[C@H]1(CO[C@H](O1)[C@H](NC(C)=O)2))
GLYCO-CT-METHYL	
2-isopropylmaleate	CC(C(\C(=O)[O-])=C\C(=O)[O-])C
GLYCO-CT-PYR	
pimeloyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCCCCC([O-])=O)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
GLYCO-CT-N-ACETYL	
(3E)-2-chloro-5-oxohex-3-enedioate	C(C(/C=C/C(=O)C(=O)[O-])Cl)(=O)[O-]
GLYCO-CT-ACETYL	
(2<i>Z</i>,4<i>E</i>)-2-hydroxyhexa-2,4-dienedioate	C([O-])(=O)/C=C/C=C(C(=O)[O-])\O
GLYCO-CT-SULFATE	
citrate	C(=O)([O-])CC(C(=O)[O-])(O)CC(=O)[O-]
GLYCO-CT-N-SULFATE	
H<sub>2</sub>O	O
GLYCO-CT-AMINO	
<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	C([NH3+])C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)
porphobilinogen	C(C1(\N\C=C(CCC(=O)[O-])/C(\CC(=O)[O-])=1))[NH3+]
(4,5-dihydro-5-oxofuran-2-yl)-acetate	C(=O)(CC1(\OC(=O)C\C=1))[O-]
di-<i>trans</i>,octa-<i>cis</i>-undecaprenol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CO
&gamma;-L-glutamyl 5-phosphate	C(CC[C@@H](C(=O)[O-])[NH3+])(OP([O-])(=O)[O-])=O
(S)-4-amino-5-oxopentanoate	C([C@H](CCC([O-])=O)[NH3+])=O
trimethyl sulfonium	C[S+](C)C
1-piperideine-2-carboxylate	C1(/N=C(CCC1)/C(=O)[O-])
D-glycerate	C(=O)([O-])[C@H](O)CO
cytosine 2',3'-cyclic monophosphate	
ethidium	CC[N+]2(C4(/C=C(\C=C/C(/C3(C(/C(C1(\C=C/C=C\C=1))=2)=C\C(\N)=C/C=3))=4)/N))
1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one	CSCCC(C(\[O-])=C\O)=O
3-deoxy-D-glycero-2,5-hexodiulosonate	C(C([C@H](CC(C([O-])=O)=O)O)=O)O
(8<i>S</i>)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate	C(OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])[C@H]1(O[C@H]2(N3(C4(\N=C(N)/NC(=O)C(N[C@H]([C@](O)1[C@@H](O)2)3)=4))))
(S)-3-hydroxy-(7Z)-hexadecenoyl-CoA	CCCCCCCC\C=C/CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2,5-bis-hydroxymethylfuran	C(O)C1(\OC(/CO)=C/C=1)
(S)-3-hydroxy-(9Z)-octadecenoyl-CoA	CCCCCCCC\C=C/CCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
canavaninosuccinate	C(ONC(NC(CC(=O)[O-])C(=O)[O-])=[NH2+])C[C@H]([NH3+])C([O-])=O
(S)-3-hydroxy-(5Z)-tetradecenoyl-CoA	CCCCCCCC\C=C/C[C@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
thiamine phosphate	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP([O-])(=O)[O-])=2)
(2E)-dec-2-enoyl-CoA	CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
5-oxo-L-proline	C(=O)([C@H]1(NC(CC1)=O))[O-]
methanethiol	CS
(2<i>E</i>)-dodec-2-enoyl-CoA	CCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
4'-phosphopantetheine	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
(2<i>E</i>)-oct-2-enoyl-CoA	CCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
3-deoxy-D-arabino-heptulosonate 7-phosphate	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
(2<i>E</i>)-hexenoyl-CoA	CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
isochorismate	C=C(C(=O)[O-])O[C@H]1(\C=C/C=C([C@@H]1O)/C([O-])=O)
dihydrofurano derivative	CC(O)(C)CCC3(/C(/O)=C2(C(/O\C=C(C1(\C(\O)=C/C(/O)=C\C=1))/C(=O)2)=C\C(\OC)=3))
<i>N</i><sup>&omega;</sup>,<i>N</i><sup>&omega;</sup>-dimethyl-L-arginine	CN(C(NCCC[C@H]([NH3+])C(=O)[O-])=[NH2+])C
oxidized DCPIP	C2(/C=C(\C=C/C(/N=C1(/C=C(C(=O)C(/Cl)=C\1)/Cl))=2)/O)
bacillithiol-bimane	
glucosamine 1,6-diphosphate	C(OP([O-])(=O)[O-])[C@H]1(O[C@@H](OP([O-])(=O)[O-])[C@H]([NH3+])[C@@H](O)[C@H](O)1)
&alpha;-L-idopyranuronate	C([O-])(=O)[C@@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
<i>S</i>-methyl-L-cysteine	CSC[C@@H](C([O-])=O)[NH3+]
2-methylacetoacetate	CC(C(C)=O)C(=O)[O-]
&beta;-L-idopyranuronate	C([O-])(=O)[C@@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
<i>S</i>-methyl-L-methionine	C[S+](CC[C@H]([NH3+])C(=O)[O-])C
hexulose 6-phosphate	C(O)C(O)C(=O)C(O)C(O)COP([O-])([O-])=O
UDP-&alpha;-D-galactose	C(O)[C@@H]1([C@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])
salicyl alcohol	C(C1(/C=C\C=C/C(/O)=1))O
biotin	C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))
&alpha;-maltose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)))O
(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran	C[C@@]1(O)(OC[C@H](O)[C@@](O)(O)1)
(<i>R</i>)-pantothenate	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
nicotinate	C1(\N=C/C(/C(=O)[O-])=C\C=1)
maltopentaose	C([C@H]5(O[C@H](O[C@@H]4([C@H](O[C@H](O[C@@H]1([C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO))CO))[C@@H]([C@H]4O)O)CO))[C@@H]([C@H]([C@@H]5O)O)O))O
adenosine 5'-phosphosulfate	C(OP([O-])(OS(=O)([O-])=O)=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
maltoheptaose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)O[C@H]2([C@H](O)[C@@H](O)[C@H](O[C@H](CO)2)O[C@H]3([C@H](O)[C@@H](O)[C@H](O[C@H](CO)3)O[C@H]7([C@H](O)[C@@H](O)[C@@H](O[C@H]6([C@H](O)[C@@H](O)[C@@H](O[C@H]4([C@H](O)[C@@H](O)[C@H](O[C@H](CO)4)O[C@H]5([C@H](O)[C@@H](O)C(O)O[C@H](CO)5)))O[C@H](CO)6))O[C@H](CO)7))))
maltotetraose	C([C@H]4(O[C@H](O[C@@H]3([C@H](O[C@H](O[C@@H]2([C@H](O[C@H](O[C@@H]1([C@H](OC(O)[C@@H]([C@H]1O)O)CO))[C@@H]([C@H]2O)O)CO))[C@@H]([C@H]3O)O)CO))[C@@H]([C@@H](O)[C@@H]4O)O))O
triphosphate	[O-]P(OP(=O)(OP([O-])(=O)[O-])[O-])([O-])=O
(1<i>S</i>,6<i>R</i>)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	C1(\C=C([C@H](C(=O)[O-])[C@H](O)\C=1)\C(=O)CCC(=O)[O-])
linoleate	CCCCC\C=C/C\C=C/CCCCCCCC([O-])=O
diphosphate	O=P(O)(OP([O-])([O-])=O)[O-]
D-proline	C1([NH2+][C@H](CC1)C(=O)[O-])
(<i>S</i>)-5-hydroxyisourate	C2([C@]1(O)(NC(=O)NC/1=N/C(=O)N2))(=O)
maltotriose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO)))O
D-lysine	C([NH3+])CCC[C@@H]([NH3+])C([O-])=O
oxalosuccinate	C(C([O-])=O)C(C(C(=O)[O-])=O)C([O-])=O
